,test_nll,test_acc,seed,device,verbose,decoding_alpha,decoding_method,decoding_disk_radii_1,decoding_disk_radii_2,num_tiles,data_filter,mapping_type,axis_resolution,vector_length_scale,vector_dimensionality
144,0.3671932667927684,0.942238773739832,42,cuda,True,None,renyi_normalize_squaring,1,1,1,passthrough,SA_VSA_OGM,0.1,0.5,32768
145,0.4819482991996102,0.9621919407469524,42,cuda,True,None,renyi_normalize_squaring,1,3,1,passthrough,SA_VSA_OGM,0.1,0.5,32768
146,0.648412207972288,0.9678859928995076,42,cuda,True,None,renyi_normalize_squaring,1,5,1,passthrough,SA_VSA_OGM,0.1,0.5,32768
147,0.3396851562373675,0.9720044581486204,42,cuda,True,None,renyi_normalize_squaring,3,1,1,passthrough,SA_VSA_OGM,0.1,0.5,32768
148,0.21897904543490668,0.9772430470685356,42,cuda,True,None,renyi_normalize_squaring,3,3,1,passthrough,SA_VSA_OGM,0.1,0.5,32768
149,0.2295282118908709,0.9770010881121992,42,cuda,True,None,renyi_normalize_squaring,3,5,1,passthrough,SA_VSA_OGM,0.1,0.5,32768
150,0.4658619576626861,0.9716480558244,42,cuda,True,None,renyi_normalize_squaring,5,1,1,passthrough,SA_VSA_OGM,0.1,0.5,32768
151,0.24278207009995892,0.9729971074594576,42,cuda,True,None,renyi_normalize_squaring,5,3,1,passthrough,SA_VSA_OGM,0.1,0.5,32768
152,0.20841954803483287,0.9725451220421372,42,cuda,True,None,renyi_normalize_squaring,5,5,1,passthrough,SA_VSA_OGM,0.1,0.5,32768
153,0.4095174481811779,0.9703971904952324,42,cuda,True,None,renyi_normalize_cubic,1,1,1,passthrough,SA_VSA_OGM,0.1,0.5,32768
154,0.2861448141507007,0.974523569770288,42,cuda,True,None,renyi_normalize_cubic,1,3,1,passthrough,SA_VSA_OGM,0.1,0.5,32768
155,0.35031305168320304,0.9791765668751132,42,cuda,True,None,renyi_normalize_cubic,1,5,1,passthrough,SA_VSA_OGM,0.1,0.5,32768
156,0.2229023625716065,0.9812505490338056,42,cuda,True,None,renyi_normalize_cubic,3,1,1,passthrough,SA_VSA_OGM,0.1,0.5,32768
157,0.1567189029452947,0.9844837901688854,42,cuda,True,None,renyi_normalize_cubic,3,3,1,passthrough,SA_VSA_OGM,0.1,0.5,32768
158,0.1648280329745053,0.9792892963090506,42,cuda,True,None,renyi_normalize_cubic,3,5,1,passthrough,SA_VSA_OGM,0.1,0.5,32768
159,0.28222070915459635,0.9734167754196684,42,cuda,True,None,renyi_normalize_cubic,5,1,1,passthrough,SA_VSA_OGM,0.1,0.5,32768
160,0.1962609251659569,0.9745880722402076,42,cuda,True,None,renyi_normalize_cubic,5,3,1,passthrough,SA_VSA_OGM,0.1,0.5,32768
161,0.1915163672944014,0.9727835101372244,42,cuda,True,None,renyi_normalize_cubic,5,5,1,passthrough,SA_VSA_OGM,0.1,0.5,32768
162,0.8142876038213281,0.3958617012331195,42,cuda,True,None,renyi,1,1,1,passthrough,SA_VSA_OGM,0.1,1.0,32768
163,1.21921409527992,0.36452990776437655,42,cuda,True,None,renyi,1,3,1,passthrough,SA_VSA_OGM,0.1,1.0,32768
164,1.4561776131641777,0.40792703008142545,42,cuda,True,None,renyi,1,5,1,passthrough,SA_VSA_OGM,0.1,1.0,32768
165,1.01441433498886,0.4055696710018667,42,cuda,True,None,renyi,3,1,1,passthrough,SA_VSA_OGM,0.1,1.0,32768
166,0.8242049112152082,0.4018486670814255,42,cuda,True,None,renyi,3,3,1,passthrough,SA_VSA_OGM,0.1,1.0,32768
167,0.9755460373520102,0.4142281345710398,42,cuda,True,None,renyi,3,5,1,passthrough,SA_VSA_OGM,0.1,1.0,32768
168,1.1870038023490508,0.5367873215838183,42,cuda,True,None,renyi,5,1,1,passthrough,SA_VSA_OGM,0.1,1.0,32768
169,0.7530978430078633,0.5518688539045903,42,cuda,True,None,renyi,5,3,1,passthrough,SA_VSA_OGM,0.1,1.0,32768
170,0.7594373112430042,0.493622396857287,42,cuda,True,None,renyi,5,5,1,passthrough,SA_VSA_OGM,0.1,1.0,32768
171,0.5176640286507849,0.864182204708613,42,cuda,True,None,renyi_squaring,1,1,1,passthrough,SA_VSA_OGM,0.1,1.0,32768
172,0.4677684723001799,0.8780998205538243,42,cuda,True,None,renyi_squaring,1,3,1,passthrough,SA_VSA_OGM,0.1,1.0,32768
173,0.47714283554302805,0.9044677303598196,42,cuda,True,None,renyi_squaring,1,5,1,passthrough,SA_VSA_OGM,0.1,1.0,32768
174,0.4765932577974421,0.895855897429407,42,cuda,True,None,renyi_squaring,3,1,1,passthrough,SA_VSA_OGM,0.1,1.0,32768
175,0.3916188167156284,0.9059540163553356,42,cuda,True,None,renyi_squaring,3,3,1,passthrough,SA_VSA_OGM,0.1,1.0,32768
176,0.3511857526473289,0.9288854878280424,42,cuda,True,None,renyi_squaring,3,5,1,passthrough,SA_VSA_OGM,0.1,1.0,32768
177,0.514277916245199,0.9225908143968204,42,cuda,True,None,renyi_squaring,5,1,1,passthrough,SA_VSA_OGM,0.1,1.0,32768
178,0.35436062832578413,0.9396580021403832,42,cuda,True,None,renyi_squaring,5,3,1,passthrough,SA_VSA_OGM,0.1,1.0,32768
179,0.3153635383021581,0.944809736202434,42,cuda,True,None,renyi_squaring,5,5,1,passthrough,SA_VSA_OGM,0.1,1.0,32768
180,0.6267503367177674,0.7812325417340313,42,cuda,True,None,renyi_cubic,1,1,1,passthrough,SA_VSA_OGM,0.1,1.0,32768
181,0.5135657192910931,0.834721601255617,42,cuda,True,None,renyi_cubic,1,3,1,passthrough,SA_VSA_OGM,0.1,1.0,32768
182,0.4863969830648407,0.8602507148089547,42,cuda,True,None,renyi_cubic,1,5,1,passthrough,SA_VSA_OGM,0.1,1.0,32768
183,0.4569181587141061,0.89349386519513,42,cuda,True,None,renyi_cubic,3,1,1,passthrough,SA_VSA_OGM,0.1,1.0,32768
184,0.420858221402829,0.902879297193111,42,cuda,True,None,renyi_cubic,3,3,1,passthrough,SA_VSA_OGM,0.1,1.0,32768
185,0.4185084764511463,0.903277009038778,42,cuda,True,None,renyi_cubic,3,5,1,passthrough,SA_VSA_OGM,0.1,1.0,32768
186,0.46346959145496536,0.9075421582853168,42,cuda,True,None,renyi_cubic,5,1,1,passthrough,SA_VSA_OGM,0.1,1.0,32768
187,0.41698392571546766,0.9207682579844572,42,cuda,True,None,renyi_cubic,5,3,1,passthrough,SA_VSA_OGM,0.1,1.0,32768
188,0.3857043503094527,0.9442266577907592,42,cuda,True,None,renyi_cubic,5,5,1,passthrough,SA_VSA_OGM,0.1,1.0,32768
189,0.7344188267251271,0.45645625454799577,42,cuda,True,None,renyi_normalize,1,1,1,passthrough,SA_VSA_OGM,0.1,1.0,32768
190,1.3560767021347304,0.3585505650094934,42,cuda,True,None,renyi_normalize,1,3,1,passthrough,SA_VSA_OGM,0.1,1.0,32768
